asset_id,symbol,name,asset_type,market_code,exchange_code,currency,country,sector,industry,tier,priority_level
AZEH.XETRA,AZEH,"iShares Asia ex Japan Equity Enhanced Active UCITS ETF USD (Acc)",ETF,EU,XETRA,EUR,Germany,,,2,2
B41J.XETRA,B41J,"Global X European Infrastructure Development UCITS ETF EUR Acc",ETF,EU,XETRA,EUR,Germany,,,2,2
B500.XETRA,B500,"Amundi Index Solutions - Amundi S&P 500 Buyback ETF-C EUR",ETF,EU,XETRA,EUR,Germany,,,2,2
B7E.XETRA,B7E,"Blue Cap AG",EQUITY,EU,XETRA,EUR,Germany,,,2,2
B7J.XETRA,B7J,"SRV Yhtiöt Oyj",EQUITY,EU,XETRA,EUR,Germany,,,2,2
B8FK.XETRA,B8FK,"Biofrontera AG",EQUITY,EU,XETRA,EUR,Germany,,,2,2
B8TC.XETRA,B8TC,"Amundi USD Fed Funds Rate UCITS ETF Acc",ETF,EU,XETRA,EUR,Germany,,,2,2
B8TQ.XETRA,B8TQ,"Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF EUR Hedged Dist",ETF,EU,XETRA,EUR,Germany,,,2,2
BABY.XETRA,BABY,"Leverage Shares Public Limited Company - Incomeshares Alibaba (Baba) ETP",ETF,EU,XETRA,EUR,Germany,,,2,2
BAC.XETRA,BAC,"Verizon Communications Inc.",EQUITY,EU,XETRA,EUR,Germany,,,2,2
BAS.XETRA,BAS,"BASF SE",EQUITY,EU,XETRA,EUR,Germany,,,2,2
BAT3.XETRA,BAT3,"L&G UK Quality Dividends Equal Weight UCITS ETF Distributing",ETF,EU,XETRA,EUR,Germany,,,2,2
BATE.XETRA,BATE,"L&G Battery Value-Chain UCITS ETF",ETF,EU,XETRA,EUR,Germany,,,2,2
BATF.XETRA,BATF,"L&G Asia Pacific ex Japan ESG Exclusions Paris Aligned UCITS ETF USD Acc EUR",ETF,EU,XETRA,EUR,Germany,,,2,2
BATI.XETRA,BATI,"L&G Emerging Markets ESG Exclusions Paris Aligned UCITS ETF USD Acc",ETF,EU,XETRA,EUR,Germany,,,2,2
BATJ.XETRA,BATJ,"L&G Multi Strategy Enhanced Commodities UCITS ETF EUR-Hedged Acc",ETF,EU,XETRA,EUR,Germany,,,2,2
BAYN.XETRA,BAYN,"Bayer AG NA",EQUITY,EU,XETRA,EUR,Germany,,,2,2
020Y.LSE,020Y,"iShares IV Public Limited Company - iShares Euro Government Bond 20yr Target Duration UCITS ETF",ETF,EU,LSE,GBX,UK,,,2,2
09II.LSE,09II,09II,EQUITY,EU,LSE,GBP,UK,,,2,2
0A00.LSE,0A00,"Akzo Nobel N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A05.LSE,0A05,"Medacta Group S.A.",EQUITY,EU,LSE,CHF,UK,,,2,2
0A0C.LSE,0A0C,"Stadler Rail AG",EQUITY,EU,LSE,CHF,UK,,,2,2
0A0D.LSE,0A0D,"Alcon Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A0E.LSE,0A0E,"Kojamo Oyj",EQUITY,EU,LSE,EUR,UK,,,2,2
0A0F.LSE,0A0F,"Citycon Oyj",EQUITY,EU,LSE,EUR,UK,,,2,2
0A0H.LSE,0A0H,"Beijer Ref AB Series B",EQUITY,EU,LSE,SEK,UK,,,2,2
0A0I.LSE,0A0I,"Wihlborgs Fastigheter AB (publ)",EQUITY,EU,LSE,SEK,UK,,,2,2
0A0J.LSE,0A0J,"AAK AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0A0K.LSE,0A0K,"Nyfosa AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0A0X.LSE,0A0X,0A0X,EQUITY,EU,LSE,EUR,UK,,,2,2
0A1K.LSE,0A1K,"Nio Inc Class A ADR",EQUITY,EU,LSE,USD,UK,,,2,2
0A1O.LSE,0A1O,"Zoom Video Communications Inc",EQUITY,EU,LSE,USD,UK,,,2,2
0A1S.LSE,0A1S,"Dow Inc.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A1U.LSE,0A1U,"Uber Technologies, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A1W.LSE,0A1W,0A1W,EQUITY,EU,LSE,EUR,UK,,,2,2
0A20.LSE,0A20,"Beyond Meat, Inc.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A22.LSE,0A22,"Anheuser-Busch InBev SA/NV",EQUITY,EU,LSE,USD,UK,,,2,2
0A27.LSE,0A27,"MPC Container Ships ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0A28.LSE,0A28,"Prosus N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A29.LSE,0A29,"Solutions 30 SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0A2A.LSE,0A2A,"Stillfront Group AB (publ)",EQUITY,EU,LSE,SEK,UK,,,2,2
0A2B.LSE,0A2B,"Banco Bilbao Vizcaya Argentaria, S.A.",EQUITY,EU,LSE,USD,UK,,,2,2
0A2K.LSE,0A2K,"ING Groep N.V.",EQUITY,EU,LSE,USD,UK,,,2,2
0A2L.LSE,0A2L,"International Consolidated Airlines Group S.A.",EQUITY,EU,LSE,USD,UK,,,2,2
0A2M.LSE,0A2M,"Koninklijke Philips N.V.",EQUITY,EU,LSE,USD,UK,,,2,2
0A2N.LSE,0A2N,"Lynas Rare Earths Ltd.",EQUITY,EU,LSE,AUD,UK,,,2,2
0A2T.LSE,0A2T,"High Templar Tech Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A2V.LSE,0A2V,Sanofi,EQUITY,EU,LSE,USD,UK,,,2,2
0A2W.LSE,0A2W,"SAP SE",EQUITY,EU,LSE,USD,UK,,,2,2
0A2X.LSE,0A2X,"TAL Education Group",EQUITY,EU,LSE,USD,UK,,,2,2
0A2Y.LSE,0A2Y,"TelefÃ³nica, S.A.",EQUITY,EU,LSE,USD,UK,,,2,2
0A2Z.LSE,0A2Z,"Tencent Music Entertainment Group",EQUITY,EU,LSE,USD,UK,,,2,2
0A32.LSE,0A32,"UP Fintech Holding Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A33.LSE,0A33,"ZTO Express (Cayman) Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A36.LSE,0A36,"TeamViewer SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0A37.LSE,0A37,"Betsson AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0A39.LSE,0A39,"Karnov Group AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0A3B.LSE,0A3B,"Musti Group Oyj",EQUITY,EU,LSE,EUR,UK,,,2,2
0A3H.LSE,0A3H,"Pexip Holding ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0A3L.LSE,0A3L,"Vertex, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A3M.LSE,0A3M,"BioNTech SE",EQUITY,EU,LSE,USD,UK,,,2,2
0A3N.LSE,0A3N,"CrowdStrike Holdings Inc. Cl A",EQUITY,EU,LSE,USD,UK,,,2,2
0A3O.LSE,0A3O,"Datadog, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A3P.LSE,0A3P,"Fastly Inc. Cl A",EQUITY,EU,LSE,USD,UK,,,2,2
0A3R.LSE,0A3R,"Nikola Corp.",EQUITY,EU,LSE,USD,UK,,,2,2
0A3S.LSE,0A3S,"Novavax Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A3T.LSE,0A3T,"Sea Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A3U.LSE,0A3U,"Workhorse Group, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A3Z.LSE,0A3Z,"Cloudflare, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A41.LSE,0A41,"Gevo, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A43.LSE,0A43,"Inovio Pharmaceuticals, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A44.LSE,0A44,"Jumia Technologies AG",EQUITY,EU,LSE,USD,UK,,,2,2
0A45.LSE,0A45,"Moderna Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A46.LSE,0A46,"Peloton Interactive, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4A.LSE,0A4A,"Wayfair Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4B.LSE,0A4B,"AgEagle Aerial Systems, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4D.LSE,0A4D,"Equillium, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4H.LSE,0A4H,"StoneCo Ltd.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4L.LSE,0A4L,"Bloom Energy Corporation",EQUITY,EU,LSE,USD,UK,,,2,2
0A4S.LSE,0A4S,"SunRun Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4Y.LSE,0A4Y,"AIM ImmunoTech Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A4Z.LSE,0A4Z,"Chegg, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A50.LSE,0A50,"Co-Diagnostics, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A52.LSE,0A52,"Inseego Corp.",EQUITY,EU,LSE,USD,UK,,,2,2
0A54.LSE,0A54,"Niu Technologies",EQUITY,EU,LSE,USD,UK,,,2,2
0A56.LSE,0A56,"Sibanye Stillwater Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A5H.LSE,0A5H,"Global Fashion Group S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A5I.LSE,0A5I,"JDE Peet's N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A5J.LSE,0A5J,"Dermapharm Holding SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0A5O.LSE,0A5O,"Allegro.eu S.A.",EQUITY,EU,LSE,PLN,UK,,,2,2
0A5Q.LSE,0A5Q,"LINK Mobility Group Holding ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0A5S.LSE,0A5S,"Hensoldt AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0A5V.LSE,0A5V,"Viatris Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A61.LSE,0A61,"Discovery Silver Corp.",EQUITY,EU,LSE,CAD,UK,,,2,2
0A6A.LSE,0A6A,"Digital Turbine, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6B.LSE,0A6B,"DuPont de Nemours Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6D.LSE,0A6D,"Jack Henry & Associates, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6I.LSE,0A6I,"Soligenix, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6K.LSE,0A6K,"InPost S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A6L.LSE,0A6L,"GameStop Corp.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6Q.LSE,0A6Q,"AIA Group Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A6U.LSE,0A6U,"Luckin Coffee Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6V.LSE,0A6V,"Nordnet AB (publ)",EQUITY,EU,LSE,SEK,UK,,,2,2
0A6W.LSE,0A6W,"ABB Ltd",EQUITY,EU,LSE,USD,UK,,,2,2
0A6X.LSE,0A6X,"Ambev S.A.",EQUITY,EU,LSE,USD,UK,,,2,2
0A6Y.LSE,0A6Y,"Xerox Holdings Corp.",EQUITY,EU,LSE,USD,UK,,,2,2
0A70.LSE,0A70,"Ameresco, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A71.LSE,0A71,"Antero Resources Corporation",EQUITY,EU,LSE,USD,UK,,,2,2
0A74.LSE,0A74,"Kuaishou Technology",EQUITY,EU,LSE,GBP,UK,,,2,2
0A75.LSE,0A75,"BILL Holdings, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A76.LSE,0A76,"British American Tobacco PLC ADR",EQUITY,EU,LSE,USD,UK,,,2,2
0A77.LSE,0A77,"Cigna Corp.",EQUITY,EU,LSE,USD,UK,,,2,2
0A78.LSE,0A78,"Caesars Entertainment, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A79.LSE,0A79,"Carvana Co.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7B.LSE,0A7B,"Chimera Investment Corporation",EQUITY,EU,LSE,USD,UK,,,2,2
0A7D.LSE,0A7D,"Dell Technologies Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7F.LSE,0A7F,"Equinor ASA",EQUITY,EU,LSE,USD,UK,,,2,2
0A7G.LSE,0A7G,"Gaotu Techedu Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7I.LSE,0A7I,"HDFC Bank Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A7K.LSE,0A7K,"Abundia Global Impact Group Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7L.LSE,0A7L,"iRhythm Technologies, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7M.LSE,0A7M,"ICICI Bank Limited",EQUITY,EU,LSE,USD,UK,,,2,2
0A7N.LSE,0A7N,"Keysight Technologies, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7O.LSE,0A7O,"Strategy Inc",EQUITY,EU,LSE,USD,UK,,,2,2
0A7R.LSE,0A7R,"Palantir Technologies Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A7S.LSE,0A7S,"Quantum Corporation",EQUITY,EU,LSE,USD,UK,,,2,2
0A7X.LSE,0A7X,"Virtu Financial, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A88.LSE,0A88,"10x Genomics, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A89.LSE,0A89,"VNV Global AB (publ)",EQUITY,EU,LSE,SEK,UK,,,2,2
0A8A.LSE,0A8A,"Technip Energies N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0A8B.LSE,0A8B,"FDJ United",EQUITY,EU,LSE,EUR,UK,,,2,2
0A8C.LSE,0A8C,"Airbnb, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8D.LSE,0A8D,"Q/C Technologies, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8E.LSE,0A8E,"Xeris Biopharma Holdings, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8F.LSE,0A8F,"Shutterstock, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8I.LSE,0A8I,"Genprex, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8L.LSE,0A8L,0A8L,EQUITY,EU,LSE,USD,UK,,,2,2
0A8O.LSE,0A8O,"Vistra Corp.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8P.LSE,0A8P,"Walker & Dunlop, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8Q.LSE,0A8Q,"ZW Data Action Technologies Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8S.LSE,0A8S,"Sintx Technologies, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8T.LSE,0A8T,"Sportsman's Warehouse Holdings, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8U.LSE,0A8U,"Synlogic, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8W.LSE,0A8W,"Dorian LPG Ltd.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8X.LSE,0A8X,"M/I Homes, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8Y.LSE,0A8Y,"MSCI Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A8Z.LSE,0A8Z,"MACOM Technology Solutions Holdings, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A90.LSE,0A90,0A90,EQUITY,EU,LSE,GBP,UK,,,2,2
0A91.LSE,0A91,"Lemonade, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A92.LSE,0A92,"Nano Dimension Ltd.",EQUITY,EU,LSE,USD,UK,,,2,2
0A93.LSE,0A93,"Snowflake Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A95.LSE,0A95,"Corsair Gaming, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A98.LSE,0A98,"CBAK Energy Technology, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A99.LSE,0A99,"Magnite, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0A9C.LSE,0A9C,"Southern Cross Gold Consolidated Ltd.",EQUITY,EU,LSE,CAD,UK,,,2,2
0A9E.LSE,0A9E,"CureVac N.V.",EQUITY,EU,LSE,USD,UK,,,2,2
0A9G.LSE,0A9G,"Mereo BioPharma Group PLC ADR",EQUITY,EU,LSE,USD,UK,,,2,2
0A9L.LSE,0A9L,"AUTO1 Group SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0A9N.LSE,0A9N,"NACON SASU",EQUITY,EU,LSE,EUR,UK,,,2,2
0A9V.LSE,0A9V,"Mister Spex SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0A9W.LSE,0A9W,"Organon & Co.",EQUITY,EU,LSE,USD,UK,,,2,2
0A9Z.LSE,0A9Z,"Acast AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0AA2.LSE,0AA2,"Westwing Group SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0AA3.LSE,0AA3,"Nagarro SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0AA4.LSE,0AA4,"Traton SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0AA5.LSE,0AA5,"Antin Infrastructure Partners",EQUITY,EU,LSE,EUR,UK,,,2,2
0AA6.LSE,0AA6,"Azelis Group N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0AA7.LSE,0AA7,"Truecaller AB Series B",EQUITY,EU,LSE,SEK,UK,,,2,2
0AA8.LSE,0AA8,"Better Collective A/S",EQUITY,EU,LSE,SEK,UK,,,2,2
0AA9.LSE,0AA9,"Storskogen Group AB Series B",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAA.LSE,0AAA,"Aramis Group SAS",EQUITY,EU,LSE,EUR,UK,,,2,2
0AAB.LSE,0AAB,"Netel Holding AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAE.LSE,0AAE,"AutoStore Holdings Ltd.",EQUITY,EU,LSE,NOK,UK,,,2,2
0AAG.LSE,0AAG,"Atlantic Sapphire ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0AAI.LSE,0AAI,"Montana Aerospace AG",EQUITY,EU,LSE,GBP,UK,,,2,2
0AAJ.LSE,0AAJ,"PolyPeptide Group AG",EQUITY,EU,LSE,GBP,UK,,,2,2
0AAK.LSE,0AAK,"Volvo Car AB Series B",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAL.LSE,0AAL,"Allfunds Group PLC",EQUITY,EU,LSE,EUR,UK,,,2,2
0AAN.LSE,0AAN,"OVH Groupe SAS",EQUITY,EU,LSE,EUR,UK,,,2,2
0AAO.LSE,0AAO,"Alfen N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0AAQ.LSE,0AAQ,"NCAB Group AB (publ)",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAR.LSE,0AAR,0AAR,EQUITY,EU,LSE,GBP,UK,,,2,2
0AAS.LSE,0AAS,"Samhaellsbyggnadsbolaget i Norden AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAT.LSE,0AAT,"Bike24 Holding AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0AAU.LSE,0AAU,"Surgical Science Sweden AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAV.LSE,0AAV,"Sdiptech AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0AAW.LSE,0AAW,"Brockhaus Technologies AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0AAY.LSE,0AAY,"Var Energi ASA NOK",EQUITY,EU,LSE,NOK,UK,,,2,2
0AAZ.LSE,0AAZ,"EQT AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0AB0.LSE,0AB0,"Poujoulat S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0AB1.LSE,0AB1,0AB1,EQUITY,EU,LSE,EUR,UK,,,2,2
0AB3.LSE,0AB3,"Elopak ASA NOK",EQUITY,EU,LSE,NOK,UK,,,2,2
0AB4.LSE,0AB4,"Lilium N.V.",EQUITY,EU,LSE,USD,UK,,,2,2
0AB5.LSE,0AB5,"Iveco Group N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0AB6.LSE,0AB6,"Hyloris Pharmaceuticals S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0AB7.LSE,0AB7,"Technoprobe S.p.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0AB9.LSE,0AB9,"Daimler Truck Holding AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0ABE.LSE,0ABE,"Ariston Holding N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0ABF.LSE,0ABF,"Harvia Oyj",EQUITY,EU,LSE,EUR,UK,,,2,2
0ABG.LSE,0ABG,"Swedencare AB SEK",EQUITY,EU,LSE,SEK,UK,,,2,2
0ABH.LSE,0ABH,"Verallia SAS",EQUITY,EU,LSE,EUR,UK,,,2,2
0ABI.LSE,0ABI,"Industrie De Nora S.p.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0ABJ.LSE,0ABJ,"Alleima AB (publ)",EQUITY,EU,LSE,SEK,UK,,,2,2
0ABN.LSE,0ABN,"Norse Atlantic ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0ABP.LSE,0ABP,0ABP,EQUITY,EU,LSE,GBP,UK,,,2,2
0ABQ.LSE,0ABQ,"Cibus Nordic Real Estate AB",EQUITY,EU,LSE,GBP,UK,,,2,2
0ABR.LSE,0ABR,"H. Lundbeck A/S",EQUITY,EU,LSE,DKK,UK,,,2,2
0ABT.LSE,0ABT,"Kalray S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0ABV.LSE,0ABV,"Odfjell Technology Ltd.",EQUITY,EU,LSE,NOK,UK,,,2,2
0ABW.LSE,0ABW,"Egetis Therapeutics AB",EQUITY,EU,LSE,SEK,UK,,,2,2
0ABY.LSE,0ABY,"Hemnet Group AB",EQUITY,EU,LSE,GBP,UK,,,2,2
0ABZ.LSE,0ABZ,"Hydrogen Refueling Solutions",EQUITY,EU,LSE,GBP,UK,,,2,2
0AC1.LSE,0AC1,"Hexagon Purus ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0AC3.LSE,0AC3,"VIB Vermoegen AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0AC9.LSE,0AC9,"DSM-Firmenich AG",EQUITY,EU,LSE,GBP,UK,,,2,2
0ACA.LSE,0ACA,"Marley Spoon Group SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0ACB.LSE,0ACB,"Helvetia Holding AG",EQUITY,EU,LSE,GBP,UK,,,2,2
0ACC.LSE,0ACC,"Accelleron Industries AG",EQUITY,EU,LSE,GBP,UK,,,2,2
0ACE.LSE,0ACE,"PTC Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0ACH.LSE,0ACH,MedinCell,EQUITY,EU,LSE,EUR,UK,,,2,2
0ACJ.LSE,0ACJ,"Marvell Technology, Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0ACK.LSE,0ACK,"Dottikon ES Holding AG",EQUITY,EU,LSE,GBP,UK,,,2,2
0ACL.LSE,0ACL,"HydrogenPro ASA",EQUITY,EU,LSE,NOK,UK,,,2,2
0ACP.LSE,0ACP,"Banque Cantonale Vaudoise",EQUITY,EU,LSE,GBP,UK,,,2,2
0ACX.LSE,0ACX,0ACX,EQUITY,EU,LSE,USD,UK,,,2,2
0ACZ.LSE,0ACZ,"Truist Financial Corporation",EQUITY,EU,LSE,USD,UK,,,2,2
0AD3.LSE,0AD3,"Seagate Technology Holdings plc",EQUITY,EU,LSE,USD,UK,,,2,2
0AD5.LSE,0AD5,"Gen Digital Inc.",EQUITY,EU,LSE,USD,UK,,,2,2
0ADF.LSE,0ADF,"ARM Holdings",EQUITY,EU,LSE,USD,UK,,,2,2
0ADJ.LSE,0ADJ,"Bunge Global SA",EQUITY,EU,LSE,USD,UK,,,2,2
0AH3.LSE,0AH3,"Great-West Lifeco Inc.",EQUITY,EU,LSE,CAD,UK,,,2,2
0AH6.LSE,0AH6,"BayWa Aktiengesellschaft",EQUITY,EU,LSE,EUR,UK,,,2,2
0AH7.LSE,0AH7,"BayWa Aktiengesellschaft",EQUITY,EU,LSE,EUR,UK,,,2,2
0AHI.LSE,0AHI,"Caisse RÃ©gionale de CrÃ©dit Agricole Mutuel Nord de France SociÃ©tÃ© coopÃ©rative",EQUITY,EU,LSE,EUR,UK,,,2,2
0AHJ.LSE,0AHJ,"Hudbay Minerals Inc.",EQUITY,EU,LSE,CAD,UK,,,2,2
0AHX.LSE,0AHX,"Caisse RÃ©gionale de CrÃ©dit Agricole du Morbihan",EQUITY,EU,LSE,EUR,UK,,,2,2
0AI4.LSE,0AI4,"Carlsberg A/S B",EQUITY,EU,LSE,DKK,UK,,,2,2
0AJ1.LSE,0AJ1,"Maple Gold Mines Ltd.",EQUITY,EU,LSE,CAD,UK,,,2,2
0APM.LSE,0APM,"Danieli & C Officine Meccaniche SpA",EQUITY,EU,LSE,EUR,UK,,,2,2
0B67.LSE,0B67,"Galp Energia Nom",EQUITY,EU,LSE,EUR,UK,,,2,2
0BFA.LSE,0BFA,"BASF SE",EQUITY,EU,LSE,EUR,UK,,,2,2
0BJP.LSE,0BJP,"Webuild S.p.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0BNS.LSE,0BNS,"Kesko Oyj Series A",EQUITY,EU,LSE,EUR,UK,,,2,2
0BNT.LSE,0BNT,"Kesko Oyj",EQUITY,EU,LSE,EUR,UK,,,2,2
0BOE.LSE,0BOE,"Boeing Co.",EQUITY,EU,LSE,USD,UK,,,2,2
0BQD.LSE,0BQD,"KSB SE & Co. KGaA",EQUITY,EU,LSE,EUR,UK,,,2,2
0BQE.LSE,0BQE,"KSB SE & Co. KGaA",EQUITY,EU,LSE,EUR,UK,,,2,2
0CDX.LSE,0CDX,"wallstreet:online AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0CHZ.LSE,0CHZ,"q.beyond AG",EQUITY,EU,LSE,EUR,UK,,,2,2
0CIH.LSE,0CIH,0CIH,EQUITY,EU,LSE,EUR,UK,,,2,2
0CIJ.LSE,0CIJ,"Raisio Oyj Series V",EQUITY,EU,LSE,EUR,UK,,,2,2
0CMC.LSE,0CMC,"CM.com N.V.",EQUITY,EU,LSE,EUR,UK,,,2,2
0CXC.LSE,0CXC,"Stora Enso Oyj R",EQUITY,EU,LSE,EUR,UK,,,2,2
0CXS.LSE,0CXS,"Gofore Oyj",EQUITY,EU,LSE,EUR,UK,,,2,2
0D00.LSE,0D00,"MGI Digital Technology",EQUITY,EU,LSE,EUR,UK,,,2,2
0D1W.LSE,0D1W,Biophytis,EQUITY,EU,LSE,EUR,UK,,,2,2
0D1X.LSE,0D1X,"Groupe Guillin S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0D25.LSE,0D25,"Drone Volt S.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0D53.LSE,0D53,"Financiere de Tubize SA",EQUITY,EU,LSE,EUR,UK,,,2,2
0DEY.LSE,0DEY,"Equita Group S.p.A.",EQUITY,EU,LSE,EUR,UK,,,2,2
0DFF.LSE,0DFF,"Vincenzo Zucchi S.p.A.",EQUITY,EU,LSE,GBP,UK,,,2,2
0DG8.LSE,0DG8,0DG8,EQUITY,EU,LSE,EUR,UK,,,2,2
